Company Name,Investment Date,Company ID,SIC Code,NAIC Code ,Round Number,Equity Amount Disclosed (USD Mil),Valuation at Transaction Date (USD Mil),No. of Funds at Investment Date,Firm Name,Fund Name,Fund Known Equity Invested in Company at Investment Date (USD Mil)
Silverman Factory Jewelers,03/28/1994,C901218985,5944,423940,10,11.50,17.80,3,South Atlantic Venture Fund L P,"South Atlantic Venture Fund II, L.P.",1.50
Silverman Factory Jewelers,03/28/1994,C901218985,5944,423940,10,11.50,17.80,3,Undisclosed Firm,Undisclosed Fund,-
Silvon Software Inc,12/31/1992,C900067775,7372,334611,2,1.50,11.20,1,Richland Ventures,"Lawrence, Tyrrell, Ortale & Smith II",1.50
Simulation Sciences Inc,12/17/1993,C000030912,7371,541511,1,5.00,20.00,3,Enterprise Partners Management LLC,Enterprise Partners II,0.92
Simulation Sciences Inc,12/17/1993,C000030912,7371,541511,1,5.00,20.00,3,Summit Partners LP,Summit Ventures III,3.94
Simulation Sciences Inc,12/17/1993,C000030912,7371,541511,1,5.00,20.00,3,Undisclosed Firm,Undisclosed Fund,-
Site Technologies Inc,06/19/1992,C000030296,7372,334611,4,2.80,12.50,5,Hummer Winblad Venture Partner,Hummer Winblad Technology Fund,0.04
Site Technologies Inc,06/19/1992,C000030296,7372,334611,4,2.80,12.50,5,Hummer Winblad Venture Partner,Hummer Winblad Venture Partners,0.71
Site Technologies Inc,06/19/1992,C000030296,7372,334611,4,2.80,12.50,5,Oak Investment Partners,Oak Investment Partners V,1.96
Site Technologies Inc,06/19/1992,C000030296,7372,334611,4,2.80,12.50,5,Undisclosed Firm,Undisclosed Fund,-
Site Technologies Inc,06/19/1992,C000030296,7372,334611,4,2.80,12.50,5,Undisclosed Firm,Undisclosed Fund,0.08
Site Technologies Inc,04/09/1994,C000030296,7372,334611,6,0.45,2.60,3,Hummer Winblad Venture Partner,Hummer Winblad Venture Partners,0.25
Site Technologies Inc,04/09/1994,C000030296,7372,334611,6,0.45,2.60,3,Oak Investment Partners,Oak Investment Partners V,0.19
Site Technologies Inc,04/09/1994,C000030296,7372,334611,6,0.45,2.60,3,Undisclosed Firm,Undisclosed Fund,-
"Sizzling Partners, Inc",11/06/1992,C900925357,-,-,1,0.31,0.82,4,"Alpha Capital Partners, Ltd.",Alpha Capital Venture Partners,0.12
"Sizzling Partners, Inc",11/06/1992,C900925357,-,-,1,0.31,0.82,4,Edf Ventures,"Enterprise Development Fund, L.P.",0.16
"Sizzling Partners, Inc",11/06/1992,C900925357,-,-,1,0.31,0.82,4,Undisclosed Firm,Undisclosed Fund,0.02
"Sizzling Partners, Inc",11/06/1992,C900925357,-,-,1,0.31,0.82,4,Undisclosed Firm,Undisclosed Fund,0.02
"Small Cap Strategies, Inc.",02/24/1989,C000029111,3577,334119,3,4.65,9.00,6,ALPHA CAPITAL VENTURE PARTNERS L P,Alpha Partners II,0.35
"Small Cap Strategies, Inc.",02/24/1989,C000029111,3577,334119,3,4.65,9.00,6,Apple Inc,Apple Computer / Strategic Investment Group,1.00
"Small Cap Strategies, Inc.",02/24/1989,C000029111,3577,334119,3,4.65,9.00,6,Cornerstone Management,Cornerstone Ventures,0.50
"Small Cap Strategies, Inc.",02/24/1989,C000029111,3577,334119,3,4.65,9.00,6,Crosspoint Venture Partners,Crosspoint Venture Partners III,1.00
"Small Cap Strategies, Inc.",02/24/1989,C000029111,3577,334119,3,4.65,9.00,6,Undisclosed Firm,Undisclosed Fund,0.30
"Small Cap Strategies, Inc.",02/24/1989,C000029111,3577,334119,3,4.65,9.00,6,Venrock Inc,Venrock Associates,1.50
SmartCertify Direct,06/01/1992,C901412296,-,-,1,1.00,2.18,2,BCM Technologies Inc,"BCM Technologies I, L.P.",-
SmartCertify Direct,06/01/1992,C901412296,-,-,1,1.00,2.18,2,HILL CARMAN VENTURES,"Hill Partnership III, The",0.05
SmartCertify Direct,09/01/1993,C901412296,-,-,2,1.60,7.05,2,Fayez Sarofim and Co,Fayez Sarofim,-
SmartCertify Direct,09/01/1993,C901412296,-,-,2,1.60,7.05,2,Undisclosed Firm,Undisclosed Fund,-
"SmartDelta, Inc.",10/01/1992,C900931821,-,-,5,1.50,9.40,4,ABS Ventures,ABS Ventures,-
"SmartDelta, Inc.",10/01/1992,C900931821,-,-,5,1.50,9.40,4,HOOK PARTNERS,Hook Partners,-
"SmartDelta, Inc.",10/01/1992,C900931821,-,-,5,1.50,9.40,4,Institutional Venture Partners,Institutional Venture Partners V,0.47
"SmartDelta, Inc.",10/01/1992,C900931821,-,-,5,1.50,9.40,4,Oak Investment Partners,Oak Investment Partners IV,0.45
"SmartDelta, Inc.",04/01/1993,C900931821,-,-,7,0.50,14.00,1,Philadelphia Ventures Inc,Philadelphia Ventures II,-
"SmartDelta, Inc.",04/01/1994,C900931821,-,-,10,1.10,4.10,4,ABS Ventures,ABS Ventures - Unspecified Fund,-
"SmartDelta, Inc.",04/01/1994,C900931821,-,-,10,1.10,4.10,4,HOOK PARTNERS,Hook Partners,-
"SmartDelta, Inc.",04/01/1994,C900931821,-,-,10,1.10,4.10,4,Institutional Venture Partners,Institutional Venture Partners V,0.31
"SmartDelta, Inc.",04/01/1994,C900931821,-,-,10,1.10,4.10,4,Undisclosed Firm,Undisclosed Fund,-
Socket Mobile Inc,04/01/1993,C000029978,3577,334119,2,0.70,5.00,3,Bass & Associates A Professional Corp,Bass Associates,0.10
Socket Mobile Inc,04/01/1993,C000029978,3577,334119,2,0.70,5.00,3,Technology Investment Fund Inc,"Technology Investment Fund, Incorporated",-
Socket Mobile Inc,04/01/1993,C000029978,3577,334119,2,0.70,5.00,3,"Third Millennium Venture Capital, Ltd.",Third Millennium Venture,-
Socket Mobile Inc,07/01/1993,C000029978,3577,334119,3,0.30,5.20,3,Bass & Associates A Professional Corp,Bass Associates,-
Socket Mobile Inc,07/01/1993,C000029978,3577,334119,3,0.30,5.20,3,Technology Investment Fund Inc,"Technology Investment Fund, Incorporated",-
Socket Mobile Inc,07/01/1993,C000029978,3577,334119,3,0.30,5.20,3,"Third Millennium Venture Capital, Ltd.",Third Millennium Venture,-
Socket Mobile Inc,03/31/1994,C000029978,3577,334119,4,0.53,7.00,4,Bass & Associates A Professional Corp,Bass Associates,0.19
Socket Mobile Inc,03/31/1994,C000029978,3577,334119,4,0.53,7.00,4,El Dorado Ventures,"El Dorado C&L Fund, L.P.",0.01
Socket Mobile Inc,03/31/1994,C000029978,3577,334119,4,0.53,7.00,4,El Dorado Ventures,El Dorado Ventures III,0.29
Socket Mobile Inc,03/31/1994,C000029978,3577,334119,4,0.53,7.00,4,Technology Investment Fund Inc,"Technology Investment Fund, Incorporated",-
Socket Mobile Inc,03/01/1992,C000029978,3577,334119,1,0.20,1.03,1,Undisclosed Firm,Undisclosed Fund,-
"SofNet, Inc.",11/20/1992,C900691206,7371,541511,4,2.20,9.00,3,Merrill Pickard Anderson & Eyre V LP,"Merrill, Pickard, Anderson & Eyre V",1.36
"SofNet, Inc.",11/20/1992,C900691206,7371,541511,4,2.20,9.00,3,Undisclosed Firm,Undisclosed Fund,-
"SofNet, Inc.",11/20/1992,C900691206,7371,541511,4,2.20,9.00,3,Undisclosed Firm,Undisclosed Fund,-
"Softdesk, Inc.",02/12/1991,C000029290,7372,334611,1,1.74,5.04,1,Summit Partners LP,"Summit Ventures II, L.P.",1.74
"SoftSwitch, Inc.",04/01/1991,C900680421,4822,517110,9,3.70,39.40,10,ABS Ventures,ABS Ventures II,-
"SoftSwitch, Inc.",04/01/1991,C900680421,4822,517110,9,3.70,39.40,10,Glynn Capital Management LLC,Glynn Capital Management,-
"SoftSwitch, Inc.",04/01/1991,C900680421,4822,517110,9,3.70,39.40,10,Greylock Partners LLC,Greylock Capital Limited Partners,-
"SoftSwitch, Inc.",04/01/1991,C900680421,4822,517110,9,3.70,39.40,10,Pliant Corp,H&Q Venture International C.V. (Hambrecht & Quist),-
"SoftSwitch, Inc.",04/01/1991,C900680421,4822,517110,9,3.70,39.40,10,Pliant Corp,H&Q Ventures IV,0.02
"SoftSwitch, Inc.",04/01/1991,C900680421,4822,517110,9,3.70,39.40,10,MVP Capital Partners,Meridian Venture Partners,-
"SoftSwitch, Inc.",04/01/1991,C900680421,4822,517110,9,3.70,39.40,10,"New Enterprise Associates, Inc.",New Enterprise Associates V,1.20
"SoftSwitch, Inc.",04/01/1991,C900680421,4822,517110,9,3.70,39.40,10,Oak Investment Partners,Oak Investment Partners III,0.42
"SoftSwitch, Inc.",04/01/1991,C900680421,4822,517110,9,3.70,39.40,10,"New Enterprise Associates, Inc.","Silverado Fund, The",0.05
"SoftSwitch, Inc.",04/01/1991,C900680421,4822,517110,9,3.70,39.40,10,T. Rowe Price Threshold Partnerships,T. Rowe Price Threshold Fund I,-
"Software Clearing House, Inc.",04/01/1993,C900069942,7372,511210,3,3.64,13.60,1,Highland Capital Partners LLC,Highland Capital Partners,3.64
"Software Clearing House, Inc.",07/01/1993,C900069942,7372,511210,4,-,13.60,1,Highland Capital Partners LLC,Highland Capital Partners,-
Solectek Corporation,01/01/1994,C900070128,3577,334119,1,4.50,10.00,3,HarbourVest Partners LLC,HarbourVest Partners III L.P.,-
Solectek Corporation,01/01/1994,C900070128,3577,334119,1,4.50,10.00,3,HarbourVest Partners LLC,HarbourVest Partners IV - Direct,2.00
Solectek Corporation,01/01/1994,C900070128,3577,334119,1,4.50,10.00,3,Menlo Ventures,Menlo Ventures VI,2.50
SolidWorks Corporation,09/01/1994,C900670985,-,334611,1,3.80,6.60,5,Burr Egan Deleage And Co,"Alta V, L.P.",1.24
SolidWorks Corporation,09/01/1994,C900670985,-,334611,1,3.80,6.60,5,Atlas Venture,"Atlas Venture Fund II, L.P.",1.25
SolidWorks Corporation,09/01/1994,C900670985,-,334611,1,3.80,6.60,5,Burr Egan Deleage And Co,"Burr, Egan, Deleage & Co.",-
SolidWorks Corporation,09/01/1994,C900670985,-,334611,1,3.80,6.60,5,North Bridge Venture Partners LP,"North Bridge Venture Partners I, L.P.",1.25
SolidWorks Corporation,09/01/1994,C900670985,-,334611,1,3.80,6.60,5,Undisclosed Firm,Undisclosed Fund,-
SolidWorks Corporation,10/01/1994,C900670985,-,334611,2,3.80,6.60,2,Burr Egan Deleage And Co,"Burr, Egan, Deleage & Co.",-
SolidWorks Corporation,10/01/1994,C900670985,-,334611,2,3.80,6.60,2,North Bridge Venture Partners LP,"North Bridge Venture Partners I, L.P.",-
Sonicblue Inc,06/01/1989,C000003984,3577,334119,1,5.80,9.80,8,Associated Venture Investors,Associated Venture Investors,0.75
Sonicblue Inc,06/01/1989,C000003984,3577,334119,1,5.80,9.80,8,Kensington Technology Partners LLC,Kensington Technology Partners - Unspecified Fund,-
Sonicblue Inc,06/01/1989,C000003984,3577,334119,1,5.80,9.80,8,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers V,1.14
Sonicblue Inc,06/01/1989,C000003984,3577,334119,1,5.80,9.80,8,Mayfield Fund,Mayfield VI,0.77
Sonicblue Inc,06/01/1989,C000003984,3577,334119,1,5.80,9.80,8,Merrill Pickard Anderson & Eyre V LP,"Merrill, Pickard, Anderson & Eyre IV",1.20
Sonicblue Inc,06/01/1989,C000003984,3577,334119,1,5.80,9.80,8,Mohr Davidow Ventures,Mohr Davidow Ventures II,1.20
Sonicblue Inc,06/01/1989,C000003984,3577,334119,1,5.80,9.80,8,Sequoia Capital,Sequoia Capital IV,0.72
Sonicblue Inc,06/01/1989,C000003984,3577,334119,1,5.80,9.80,8,Undisclosed Firm,Undisclosed Fund,-
Sonicblue Inc,07/01/1990,C000003984,3577,334119,2,10.20,32.40,11,Associated Venture Investors,AVI Partners II,0.24
Sonicblue Inc,07/01/1990,C000003984,3577,334119,2,10.20,32.40,11,Foreign Investors,Foreign Investors,3.75
Sonicblue Inc,07/01/1990,C000003984,3577,334119,2,10.20,32.40,11,INNOTECH LTD(JAMES CREAN PLC),Innotech Ltd.,1.00
Sonicblue Inc,07/01/1990,C000003984,3577,334119,2,10.20,32.40,11,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers V,0.61
Sonicblue Inc,07/01/1990,C000003984,3577,334119,2,10.20,32.40,11,Mayfield Fund,Mayfield VI,0.39
Sonicblue Inc,07/01/1990,C000003984,3577,334119,2,10.20,32.40,11,Merrill Pickard Anderson & Eyre V LP,"Merrill, Pickard, Anderson & Eyre IV",0.61
Sonicblue Inc,07/01/1990,C000003984,3577,334119,2,10.20,32.40,11,Mohr Davidow Ventures,Mohr Davidow Ventures II,0.61
Sonicblue Inc,07/01/1990,C000003984,3577,334119,2,10.20,32.40,11,Pacific Venture Partners,Pacific Venture Partners,0.25
Sonicblue Inc,07/01/1990,C000003984,3577,334119,2,10.20,32.40,11,Sequoia Capital,Sequoia Capital IV,0.37
Sonicblue Inc,07/01/1990,C000003984,3577,334119,2,10.20,32.40,11,Undisclosed Firm,Undisclosed Fund,-
Sonicblue Inc,07/01/1990,C000003984,3577,334119,2,10.20,32.40,11,Walden Venture Capital,Walden Capital Partners,1.00
Sourcecorp Inc,10/01/1994,C000030328,8742,561421,1,0.90,21.71,2,First Analysis Corp,Environmental Private Equity Fund II,0.10
Sourcecorp Inc,10/01/1994,C000030328,8742,561421,1,0.90,21.71,2,Undisclosed Firm,Undisclosed Fund,-
"SPAR Group, Inc.",01/01/1993,C000030409,8742,541613,1,3.20,21.58,2,"Crown Advisors International, Ltd.",Crown Trust,-
"SPAR Group, Inc.",01/01/1993,C000030409,8742,541613,1,3.20,21.58,2,Riordan Lewis & Haden,"Riordan, Lewis & Hadan",-
Spectragraphics D,06/30/1990,C900072620,3577,334119,10,-,33.40,2,Pliant Corp,H&Q Ventures IV,0.05
Spectragraphics D,06/30/1990,C900072620,3577,334119,10,-,33.40,2,"New Enterprise Associates, Inc.",New Enterprise Associates III,0.77
SpectraLink Corporation,10/16/1992,C000030532,3661,334210,3,5.00,28.92,5,HILL CARMAN VENTURES,"Hill Partnership III, The",0.58
SpectraLink Corporation,10/16/1992,C000030532,3661,334210,3,5.00,28.92,5,Mayfield Fund,Mayfield VI,0.61
SpectraLink Corporation,10/16/1992,C000030532,3661,334210,3,5.00,28.92,5,Menlo Ventures,"Menlo Ventures IV, L.P.",2.50
SpectraLink Corporation,10/16/1992,C000030532,3661,334210,3,5.00,28.92,5,NEWTEK VENTURES L P,Newtek Ventures II,-
SpectraLink Corporation,10/16/1992,C000030532,3661,334210,3,5.00,28.92,5,Technology Venture Investors,Technology Venture Investors IV,1.04
SpectraLink Corporation,11/01/1993,C000030532,3661,334210,4,6.00,36.84,4,HarbourVest Partners LLC,HarbourVest Partners IV - Direct,2.75
SpectraLink Corporation,11/01/1993,C000030532,3661,334210,4,6.00,36.84,4,HILL CARMAN VENTURES,"Hill Partnership III, The",0.20
SpectraLink Corporation,11/01/1993,C000030532,3661,334210,4,6.00,36.84,4,Menlo Ventures,"Menlo Ventures IV, L.P.",0.28
SpectraLink Corporation,11/01/1993,C000030532,3661,334210,4,6.00,36.84,4,Sequoia Capital,Sequoia Capital - Unspecified Fund,-
"Spectrascan Health Services, Inc.",10/01/1994,C900691524,8099,621991,13,3.00,10.00,4,McA New Ventures Inc,MCA New Ventures,-
"Spectrascan Health Services, Inc.",10/01/1994,C900691524,8099,621991,13,3.00,10.00,4,GoldPoint Partners LLC,New York Life Insurance,-
"Spectrascan Health Services, Inc.",10/01/1994,C900691524,8099,621991,13,3.00,10.00,4,Sundance Venture Partners L P,Sundance Ventures,-
"Spectrascan Health Services, Inc.",10/01/1994,C900691524,8099,621991,13,3.00,10.00,4,Vertical Group Inc,"Vertical Group, The",-
Spectrian Corporation,01/01/1991,C000004237,3663,334220,8,7.15,32.40,5,"New Enterprise Associates, Inc.",New Enterprise Associates III,0.35
Spectrian Corporation,01/01/1991,C000004237,3663,334220,8,7.15,32.40,5,"New Enterprise Associates, Inc.",New Enterprise Associates V,1.50
Spectrian Corporation,01/01/1991,C000004237,3663,334220,8,7.15,32.40,5,"New Enterprise Associates, Inc.",Spectra Enterprise Associates,0.35
Spectrian Corporation,01/01/1991,C000004237,3663,334220,8,7.15,32.40,5,Undisclosed Firm,Undisclosed Fund,-
Spectrian Corporation,01/01/1991,C000004237,3663,334220,8,7.15,32.40,5,Venture Capital Fund of New England,"Venture Capital Fund of New England II, The",0.75
Spectrix Corporation,04/01/1993,C900072631,-,-,3,3.20,6.00,3,CERULEAN FUND,Cerulean Fund,-
Spectrix Corporation,04/01/1993,C900072631,-,-,3,3.20,6.00,3,Undisclosed Firm,Undisclosed Fund,-
Spectrix Corporation,04/01/1993,C900072631,-,-,3,3.20,6.00,3,Westford Technology Ventures LP,Westford Technology Ventures,-
Spectrix Corporation,10/01/1994,C900072631,-,-,4,5.20,20.00,2,Undisclosed Firm,Undisclosed Fund,-
Spectrix Corporation,10/01/1994,C900072631,-,-,4,5.20,20.00,2,Westford Technology Ventures LP,Westford Technology Ventures,-
"Spectrum Holobyte, Inc.",09/24/1992,C900316847,7372,334611,1,4.00,8.20,6,Venture Management Services,AT&T Venture Technology,-
"Spectrum Holobyte, Inc.",09/24/1992,C900316847,7372,334611,1,4.00,8.20,6,Integral Capital Partners,Integral Capital Partners I,-
"Spectrum Holobyte, Inc.",09/24/1992,C900316847,7372,334611,1,4.00,8.20,6,Kleiner Perkins Caufield & Byers LLC,"Kleiner Perkins Caufield & Byers VI, L.P.",2.69
"Spectrum Holobyte, Inc.",09/24/1992,C900316847,7372,334611,1,4.00,8.20,6,Kleiner Perkins Caufield & Byers LLC,KPCB VI Founders Fund,0.31
"Spectrum Holobyte, Inc.",09/24/1992,C900316847,7372,334611,1,4.00,8.20,6,Stanford University,Stanford University,-
"Spectrum Holobyte, Inc.",09/24/1992,C900316847,7372,334611,1,4.00,8.20,6,Undisclosed Firm,Undisclosed Fund,-
Spectrum Resources Towers,01/01/1994,C900741458,6798,531190,1,7.00,16.50,6,Centennial Ventures Vii L P,"Centennial Fund IV, L.P.",-
Spectrum Resources Towers,01/01/1994,C900741458,6798,531190,1,7.00,16.50,6,Chase Manhattan Capital Corp,Chase Manhattan Capital Corp.,-
Spectrum Resources Towers,01/01/1994,C900741458,6798,531190,1,7.00,16.50,6,CIBC WOOD GUNDY CAPITAL,CIBC Wood Gundy Ventures Fund,-
Spectrum Resources Towers,01/01/1994,C900741458,6798,531190,1,7.00,16.50,6,Centennial Ventures Vii L P,Criterion Venture Partners,-
Spectrum Resources Towers,01/01/1994,C900741458,6798,531190,1,7.00,16.50,6,HarbourVest Partners LLC,HarbourVest Partners III L.P.,-
Spectrum Resources Towers,01/01/1994,C900741458,6798,531190,1,7.00,16.50,6,Norwest Venture Partners,Norwest Venture Capital Management,-
Spinergy Inc,07/01/1993,C900072983,-,-,2,6.26,17.00,3,Marquette Venture Partners L P,Marquette Venture Partners II,2.00
Spinergy Inc,07/01/1993,C900072983,-,-,2,6.26,17.00,3,Mk Global Ventures,MK Global Ventures II,0.05
Spinergy Inc,07/01/1993,C900072983,-,-,2,6.26,17.00,3,St Paul Venture Capital Inc,"St. Paul Venture Capital, Inc.",-
Spinergy Inc,02/01/1992,C900072983,-,-,1,1.10,6.20,2,Mk Global Ventures,MK Global Ventures II,0.10
Spinergy Inc,02/01/1992,C900072983,-,-,1,1.10,6.20,2,Undisclosed Firm,Undisclosed Fund,-
Sports Incorporated,02/01/1988,C900691436,3143,316213,1,-,1.81,1,Shaw Venture Partners,Shaw Venture Partners II,0.70
Sports Incorporated,12/01/1989,C900691436,3143,316213,3,3.17,8.16,6,BancBoston Capital/BancBoston Ventures,Bancboston Ventures,0.50
Sports Incorporated,12/01/1989,C900691436,3143,316213,3,3.17,8.16,6,INTERVEN II PARTNERS L P,InterVen II,1.00
Sports Incorporated,12/01/1989,C900691436,3143,316213,3,3.17,8.16,6,RUBICON VENTURE INC,Rubicon Ventures,0.10
Sports Incorporated,12/01/1989,C900691436,3143,316213,3,3.17,8.16,6,Shaw Venture Partners,Shaw Venture Partners II,1.00
Sports Incorporated,12/01/1989,C900691436,3143,316213,3,3.17,8.16,6,Undisclosed Firm,Undisclosed Fund,0.57
Sports Incorporated,12/01/1989,C900691436,3143,316213,3,3.17,8.16,6,Undisclosed Firm,Undisclosed Fund,-
Sports Incorporated,12/01/1991,C900691436,3143,316213,4,0.43,9.52,2,INTERVEN II PARTNERS L P,InterVen II,0.09
Sports Incorporated,12/01/1991,C900691436,3143,316213,4,0.43,9.52,2,Undisclosed Firm,Undisclosed Fund,-
Sports Incorporated,12/01/1988,C900691436,3143,316213,2,0.88,6.06,1,Undisclosed Firm,Undisclosed Fund,0.88
SPSS Inc,01/01/1993,C000003980,7372,334611,5,0.80,12.00,2,Geocapital Partners LLC,"Geocapital II, L.P.",0.21
SPSS Inc,01/01/1993,C000003980,7372,334611,5,0.80,12.00,2,Morgan Stanley Venture Partners,"Morgan Stanley Venture Capital Fund, L.P.",0.58
"Spyglass, Inc.",01/01/1992,C000004252,7372,334611,2,1.73,5.35,1,Undisclosed Firm,Undisclosed Fund,-
"SQA, Inc.",04/01/1991,C000030272,5045,423430,2,1.00,1.11,3,ABS Ventures,ABS Ventures III,-
"SQA, Inc.",04/01/1991,C000030272,5045,423430,2,1.00,1.11,3,Aegis Venture Funds,Aegis Fund I,-
"SQA, Inc.",04/01/1991,C000030272,5045,423430,2,1.00,1.11,3,Aegis Venture Funds,Aegis II,-
"SQA, Inc.",01/01/1993,C000030272,5045,423430,3,1.20,5.76,2,ABS Ventures,ABS Ventures III,-
"SQA, Inc.",01/01/1993,C000030272,5045,423430,3,1.20,5.76,2,Aegis Venture Funds,Aegis Fund I,-
"SQA, Inc.",04/01/1993,C000030272,5045,423430,4,1.80,6.30,4,Aegis Venture Funds,Aegis Fund I,-
"SQA, Inc.",04/01/1993,C000030272,5045,423430,4,1.80,6.30,4,Draper Fisher Jurvetson,Draper Associates Fund II,-
"SQA, Inc.",04/01/1993,C000030272,5045,423430,4,1.80,6.30,4,Highland Capital Partners LLC,Highland Capital Partners II,-
"SQA, Inc.",04/01/1993,C000030272,5045,423430,4,1.80,6.30,4,Labrador Ventures,"Labrador Ventures I, L.P.",0.01
"SQA, Inc.",05/01/1994,C000030272,5045,423430,5,3.00,11.87,4,ABS Ventures,ABS Ventures III,0.93
"SQA, Inc.",05/01/1994,C000030272,5045,423430,5,3.00,11.87,4,Highland Capital Partners LLC,Highland Capital Partners II,0.70
"SQA, Inc.",05/01/1994,C000030272,5045,423430,5,3.00,11.87,4,North Bridge Venture Partners LP,"North Bridge Venture Partners I, L.P.",1.50
"SQA, Inc.",05/01/1994,C000030272,5045,423430,5,3.00,11.87,4,Undisclosed Firm,Undisclosed Fund,-
SS&C Technologies Holdings Inc,09/30/1994,C900878349,7372,511210,1,6.11,30.75,2,General Atlantic LLC,General Atlantic LLC,-
SS&C Technologies Holdings Inc,09/30/1994,C900878349,7372,511210,1,6.11,30.75,2,Liberty Ridge Capital LLC,Pilgrim Baxter & Associates - Unspecified Fund,0.05
"Star Manufacturing International, Inc.",05/27/1994,C901215789,3589,333319,1,1.14,6.00,1,Weston Presidio Capital,Weston Presidio Offshore Capital,1.14
STAR Semiconductor Corporation,12/31/1992,C900385787,3674,334413,5,5.20,32.10,8,Bessemer Venture Partners,"Bessemer Venture Partners II, L.P.",-
STAR Semiconductor Corporation,12/31/1992,C900385787,3674,334413,5,5.20,32.10,8,Foreign Investors,Foreign Investors,-
STAR Semiconductor Corporation,12/31/1992,C900385787,3674,334413,5,5.20,32.10,8,Hughes Aircraft Retirement Fund,Hughes Aircraft Retirement Fund,-
STAR Semiconductor Corporation,12/31/1992,C900385787,3674,334413,5,5.20,32.10,8,InterWest Partners LLC,InterWest Partners IV,0.28
STAR Semiconductor Corporation,12/31/1992,C900385787,3674,334413,5,5.20,32.10,8,Flagship Ventures,"Morgan, Holland Fund II, L.P.",0.50
STAR Semiconductor Corporation,12/31/1992,C900385787,3674,334413,5,5.20,32.10,8,Undisclosed Firm,Undisclosed Fund,-
STAR Semiconductor Corporation,12/31/1992,C900385787,3674,334413,5,5.20,32.10,8,Undisclosed Firm,Undisclosed Fund,-
STAR Semiconductor Corporation,12/31/1992,C900385787,3674,334413,5,5.20,32.10,8,XEROX VENTURE CAPITAL,Xerox Corporation,-
"Starlight Networks, Inc.",04/01/1992,C900074515,5045,423430,2,2.60,10.70,6,Accel Partners & Co Inc,"Accel III, L.P.",0.28
"Starlight Networks, Inc.",04/01/1992,C900074515,5045,423430,2,2.60,10.70,6,Adler & Company Inc,Adler & Company,-
"Starlight Networks, Inc.",04/01/1992,C900074515,5045,423430,2,2.60,10.70,6,Bass & Associates A Professional Corp,Bass Associates,0.13
"Starlight Networks, Inc.",04/01/1992,C900074515,5045,423430,2,2.60,10.70,6,InterWest Partners LLC,InterWest Partners IV,0.32
"Starlight Networks, Inc.",04/01/1992,C900074515,5045,423430,2,2.60,10.70,6,Merrill Pickard Anderson & Eyre V LP,"Merrill, Pickard, Anderson & Eyre V",0.74
"Starlight Networks, Inc.",04/01/1992,C900074515,5045,423430,2,2.60,10.70,6,Undisclosed Firm,Undisclosed Fund,-
"Starlight Networks, Inc.",04/14/1993,C900074515,5045,423430,3,4.83,21.80,7,Accel Partners & Co Inc,"Accel III, L.P.",0.41
"Starlight Networks, Inc.",04/14/1993,C900074515,5045,423430,3,4.83,21.80,7,Adler & Company Inc,Adler & Company,-
"Starlight Networks, Inc.",04/14/1993,C900074515,5045,423430,3,4.83,21.80,7,Bass & Associates A Professional Corp,Bass Associates,0.18
"Starlight Networks, Inc.",04/14/1993,C900074515,5045,423430,3,4.83,21.80,7,InterWest Partners LLC,InterWest Partners IV,0.41
"Starlight Networks, Inc.",04/14/1993,C900074515,5045,423430,3,4.83,21.80,7,Merrill Pickard Anderson & Eyre V LP,"Merrill, Pickard, Anderson & Eyre V",0.27
"Starlight Networks, Inc.",04/14/1993,C900074515,5045,423430,3,4.83,21.80,7,TVM Capital GmbH,TVM Techno Venture Enterprises No. I,1.00
"Starlight Networks, Inc.",04/14/1993,C900074515,5045,423430,3,4.83,21.80,7,Undisclosed Firm,Undisclosed Fund,0.50
StarPress Multimedia,04/01/1994,C900074537,7372,334611,2,5.00,11.50,4,Nazem & Co,"Nazem & Company IV, L.P.",2.00
StarPress Multimedia,04/01/1994,C900074537,7372,334611,2,5.00,11.50,4,"New Enterprise Associates, Inc.",New Enterprise Associates V,2.00
StarPress Multimedia,04/01/1994,C900074537,7372,334611,2,5.00,11.50,4,First Analysis Corp,"Productivity Fund II, L.P., The",-
StarPress Multimedia,04/01/1994,C900074537,7372,334611,2,5.00,11.50,4,Undisclosed Firm,Undisclosed Fund,-
Steak Umm Co L L C,05/01/1992,C901042371,2038,311412,1,1.47,22.66,1,POINT VENTURE PARTNERS L P,"Point Venture Partners, LP",1.47
Stereotaxis Inc,12/01/1990,C900075354,3845,334510,1,0.20,1.20,1,Sanderling Ventures,Sanderling Venture Partners I,0.20
Stereotaxis Inc,04/13/1993,C900075354,3845,334510,2,1.00,2.20,1,Undisclosed Firm,Undisclosed Fund,-
Stericycle Inc,06/25/1992,C000030789,4953,562111,3,8.00,48.35,2,Baird Capital,Baird Capital Partners - Unspecified Fund,-
Stericycle Inc,06/25/1992,C000030789,4953,562111,3,8.00,48.35,2,Marquette Venture Partners L P,Marquette Venture Partners,0.55
Stericycle Inc,10/12/1994,C000030789,4953,562111,4,6.35,58.40,2,Marquette Venture Partners L P,Marquette Venture Partners,0.75
Stericycle Inc,10/12/1994,C000030789,4953,562111,4,6.35,58.40,2,Undisclosed Firm,Undisclosed Fund,-
"Storm Technology, Inc.",10/01/1991,C000030843,7372,334611,1,3.00,6.12,2,Institutional Venture Partners,Institutional Venture Partners V,1.68
